CLAVE,SITIO,ORGANISMO_DE_CUENCA,ESTADO,MUNICIPIO,CUENCA,CUERPO DE AGUA,TIPO,SUBTIPO,LONGITUD,LATITUD,PERIODO,DBO_mg/L,CALIDAD_DBO,DQO_mg/L,CALIDAD_DQO,SST_mg/L,CALIDAD_SST,COLI_FEC_NMP_100mL,CALIDAD_COLI_FEC,E_COLI_NMP_100mL,CALIDAD_E_COLI,ENTEROC_NMP_100mL,CALIDAD_ENTEROC,OD_PORC,CALIDAD_OD_PORC,OD_PORC_SUP,CALIDAD_OD_PORC_SUP,OD_PORC_MED,CALIDAD_OD_PORC_MED,OD_PORC_FON,CALIDAD_OD_PORC_FON,TOX_D_48_UT,CALIDAD_TOX_D_48,TOX_V_15_UT,CALIDAD_TOX_V_15,TOX_D_48_SUP_UT,CALIDAD TOX_D_48_SUP,TOX_D_48_FON_UT,CALIDAD_TOX_D_48_FON,TOX_FIS_SUP_15_UT,CALIDAD_TOX_FIS_SUP_15,TOX_FIS_FON_15_UT,CALIDAD_TOX_FIS_FON_15,SEMAFORO,CONTAMINANTES,CUMPLE_CON_DBO,CUMPLE_CON_DQO,CUMPLE_CON_SST,CUMPLE_CON_CF,CUMPLE_CON_E_COLI,CUMPLE_CON_ENTEROC,CUMPLE_CON_OD,CUMPLE_CON_TOX,GRUPO
DLMIC1662M1,PLAYA LA TICLA,LERMA SANTIAGO PACIFICO,MICHOACAN DE OCAMPO,AQUILA,RIOS AQUILA-OSTUTA,OCEANO PACIFICO,COSTERO,MAR,-103.55882,18.45383,2020,,,,,64.7,Buena calidad,,,,,1169,Fuertemente contaminada,,,105.3,Excelente,,,,,,,,,,,,,<1,No Toxico,,,Rojo,"ENT_FEC,",ND,ND,SI,ND,ND,NO,SI,SI,COSTERO
DLMIC1663,DESEMBOCADURA RIO OSTULA,LERMA SANTIAGO PACIFICO,MICHOACAN DE OCAMPO,AQUILA,RIOS AQUILA-OSTUTA,RIO OSTULA,LOTICO - COSTERO,ESTUARIO,-103.55493,18.45660,2020,<2,Excelente,10.176,Buena calidad,36.1333,Buena calidad,2359,Contaminada,223,Buena calidad,,,106.9,Excelente,,,,,,,<1,No Toxico,<1,No Toxico,,,,,,,,,Amarillo,"CF,",SI,SI,SI,NO,SI,ND,SI,SI,COSTERO
DLMIC1664,RIO LERMA 49,LERMA SANTIAGO PACIFICO,MICHOACAN DE OCAMPO,JOSE SIXTO VERDUZCO,RIO LERMA 5,RIO LERMA,LOTICO,RIO,-101.46092,20.32511,2020,9,Aceptable,48,Contaminada,10,Excelente,24000,Fuertemente contaminada,24000,Fuertemente contaminada,,,23.1,Contaminada,,,,,,,<1,No Toxico,<1,No Toxico,,,,,,,,,Rojo,"DQO,CF,E_COLI,OD%L,",SI,NO,SI,NO,NO,ND,NO,SI,LOTICO
DLMIC1669,RIO LERMA 22,LERMA SANTIAGO PACIFICO,MICHOACAN DE OCAMPO,JOSE SIXTO VERDUZCO,RIO LERMA 5,RIO LERMA,LOTICO,RIO,-101.62704,20.30713,2020,12,Aceptable,94,Contaminada,48,Buena calidad,24000,Fuertemente contaminada,11000,Fuertemente contaminada,,,49.6,Aceptable,,,,,,,<1,No Toxico,<1,No Toxico,,,,,,,,,Rojo,"DQO,CF,E_COLI,",SI,NO,SI,NO,NO,ND,SI,SI,LOTICO
DLMIC1670,RIO LERMA 46,LERMA SANTIAGO PACIFICO,MICHOACAN DE OCAMPO,JOSE SIXTO VERDUZCO,RIO LERMA 5,RIO LERMA,LOTICO A - Tipo 9,RIO,-101.62761,20.30303,2020,11,Aceptable,75,Contaminada,54,Buena calidad,24000,Fuertemente contaminada,24000,Fuertemente contaminada,,,45.1,Aceptable,,,,,,,<1,No Toxico,<1,No Toxico,,,,,,,,,Rojo,"DQO,CF,E_COLI,",SI,NO,SI,NO,NO,ND,SI,SI,LOTICO
DLMIC1671,RIO LERMA 38,LERMA SANTIAGO PACIFICO,MICHOACAN DE OCAMPO,ANGAMACUTIRO,RIO LERMA 5,RIO LERMA,LOTICO,RIO,-101.69516,20.19095,2020,17,Aceptable,87,Contaminada,90,Aceptable,24000,Fuertemente contaminada,230,Buena calidad,,,20,Contaminada,,,,,,,<1,No Toxico,<1,No Toxico,,,,,,,,,Rojo,"DQO,CF,OD%L,",SI,NO,SI,NO,SI,ND,NO,SI,LOTICO
DLMIC1672,RIO ANGULO,LERMA SANTIAGO PACIFICO,MICHOACAN DE OCAMPO,ANGAMACUTIRO,RIO LERMA 5,RIO ANGULO,LOTICO A - Tipo 9,RIO,-101.69766,20.18510,2020,9,Aceptable,33,Aceptable,60,Buena calidad,1500,Contaminada,430,Buena calidad,,,63,Buena calidad,,,,,,,<1,No Toxico,<1,No Toxico,,,,,,,,,Amarillo,"CF,",SI,SI,SI,NO,SI,ND,SI,SI,LOTICO
DLMIC1673,PRESA MELCHOR OCAMPO 2,LERMA SANTIAGO PACIFICO,MICHOACAN DE OCAMPO,ANGAMACUTIRO,RIO ANGULO,PRESA MELCHOR OCAMPO,LENTICO (HUMEDAL),PRESA,-101.73778,20.09815,2020,15,Aceptable,66,Contaminada,20,Excelente,150,Buena calidad,150,Buena calidad,,,,,126.3,Aceptable,48,Aceptable,44.1,Aceptable,,,,,<1,No Toxico,,,<1,No Toxico,,,Rojo,"DQO,",SI,NO,SI,SI,SI,ND,SI,SI,LENTICO
DLMIC1674M1,PRESA MELCHOR OCAMPO 1,LERMA SANTIAGO PACIFICO,MICHOACAN DE OCAMPO,ANGAMACUTIRO,RIO ANGULO,PRESA MELCHOR OCAMPO,LENTICO (HUMEDAL),PRESA,-101.72560,20.12715,2020,16,Aceptable,79,Contaminada,23,Excelente,460,Aceptable,460,Buena calidad,,,,,99.4,Excelente,70.3,Excelente,48.1,Aceptable,,,,,<1,No Toxico,,,<1,No Toxico,,,Rojo,"DQO,",SI,NO,SI,SI,SI,ND,SI,SI,LENTICO
DLMIC1675,CORRALES LSP,LERMA SANTIAGO PACIFICO,MICHOACAN DE OCAMPO,PENJAMILLO,RIO LERMA 6,RIO LERMA,LOTICO,RIO,-101.81221,20.20332,2020,21,Aceptable,54,Contaminada,93,Aceptable,24000,Fuertemente contaminada,110,Excelente,,,41,Aceptable,,,,,,,<1,No Toxico,<1,No Toxico,,,,,,,,,Rojo,"DQO,CF,",SI,NO,SI,NO,SI,ND,SI,SI,LOTICO
DLMIC1682,LAGUNA DE ZACAPU 2,LERMA SANTIAGO PACIFICO,MICHOACAN DE OCAMPO,ZACAPU,RIO ANGULO,LAGUNA DE ZACAPU,LENTICO (HUMEDAL),LAGO,-101.77807,19.82565,2020,6,Buena calidad,10,Excelente,26,Buena calidad,43,Excelente,43,Excelente,,,,,125,Aceptable,,,,,,,,,<1,No Toxico,,,<1,No Toxico,,,Verde,,SI,SI,SI,SI,SI,ND,SI,SI,LENTICO
DLMIC1683,LAGUNA DE ZACAPU 1,LERMA SANTIAGO PACIFICO,MICHOACAN DE OCAMPO,ZACAPU,RIO ANGULO,LAGUNA DE ZACAPU,LENTICO (HUMEDAL),LAGO,-101.78477,19.82353,2020,8,Aceptable,42,Contaminada,10,Excelente,9,Excelente,4,Excelente,,,,,160.4,Fuertemente contaminada,,,52.6,Buena calidad,,,,,<1,No Toxico,,,<1,No Toxico,,,Rojo,"DQO,OD%S,",SI,NO,SI,SI,SI,ND,NO,SI,LENTICO
DLMIC1684,LAGUNA DE ZACAPU 3,LERMA SANTIAGO PACIFICO,MICHOACAN DE OCAMPO,ZACAPU,RIO ANGULO,LAGUNA DE ZACAPU,LENTICO (HUMEDAL),LAGO,-101.78940,19.82631,2020,9,Aceptable,73,Contaminada,15,Excelente,9,Excelente,9,Excelente,,,,,70.4,Excelente,,,38,Aceptable,,,,,<1,No Toxico,,,<1,No Toxico,,,Rojo,"DQO,",SI,NO,SI,SI,SI,ND,SI,SI,LENTICO
DLMIC1685,LA ALBERCA DE LOS ESPINOS 1,LERMA SANTIAGO PACIFICO,MICHOACAN DE OCAMPO,JIMENEZ,RIO ANGULO,CUERPO DE AGUA DEL HUMEDAL,LENTICO (HUMEDAL),LAGO,-101.76656,19.90702,2020,6,Buena calidad,43,Contaminada,<10,Excelente,4,Excelente,<3,Excelente,,,,,92.3,Excelente,91.2,Excelente,<10,Fuertemente contaminada,,,,,<1,No Toxico,,,<1,No Toxico,,,Rojo,"DQO,OD%F,",SI,NO,SI,SI,SI,ND,NO,SI,LENTICO
DLMIC1686,LA ALBERCA DE LOS ESPINOS 2,LERMA SANTIAGO PACIFICO,MICHOACAN DE OCAMPO,JIMENEZ,RIO ANGULO,CUERPO DE AGUA DEL HUMEDAL,LENTICO (HUMEDAL),LAGO,-101.76713,19.90735,2020,7,Aceptable,41,Contaminada,<10,Excelente,<3,Excelente,<3,Excelente,,,,,88.5,Excelente,<10,Fuertemente contaminada,<10,Fuertemente contaminada,,,,,<1,No Toxico,,,<1,No Toxico,,,Rojo,"DQO,OD%M,OD%F,",SI,NO,SI,SI,SI,ND,NO,SI,LENTICO
DLMIC1687M1,VILLA JIMENEZ,LERMA SANTIAGO PACIFICO,MICHOACAN DE OCAMPO,JIMENEZ,RIO ANGULO,RIO ANGULO,LOTICO,RIO,-101.75155,19.93211,2020,6,Buena calidad,31,Aceptable,23,Excelente,11000,Fuertemente contaminada,280,Buena calidad,,,<10,Fuertemente contaminada,,,,,,,<1,No Toxico,<1,No Toxico,,,,,,,,,Amarillo,"CF,OD%L,",SI,SI,SI,NO,SI,ND,NO,SI,LOTICO
DLMIC1688,LAGO DE PATZCUARO 9,LERMA SANTIAGO PACIFICO,MICHOACAN DE OCAMPO,QUIROGA,LAGO DE PATZCUARO,LAGO DE PATZCUARO,LENTICO (HUMEDAL),LAGO,-101.61774,19.67497,2020,29,Aceptable,133,Contaminada,22,Excelente,39,Excelente,39,Excelente,,,,,91.4,Excelente,,,71.7,Excelente,,,,,<1,No Toxico,,,<1,No Toxico,,,Rojo,"DQO,",SI,NO,SI,SI,SI,ND,SI,SI,LENTICO
DLMIC1689,LAGO DE PATZCUARO 10,LERMA SANTIAGO PACIFICO,MICHOACAN DE OCAMPO,QUIROGA,LAGO DE PATZCUARO,LAGO DE PATZCUARO,LENTICO (HUMEDAL),LAGO,-101.60502,19.68046,2020,25,Aceptable,90,Contaminada,26,Buena calidad,4,Excelente,4,Excelente,,,,,108.7,Excelente,,,77.7,Excelente,,,,,<1,No Toxico,,,<1,No Toxico,,,Rojo,"DQO,",SI,NO,SI,SI,SI,ND,SI,SI,LENTICO
DLMIC1690,PATZCUARO CUELLO DEL LAGO,LERMA SANTIAGO PACIFICO,MICHOACAN DE OCAMPO,TZINTZUNTZAN,LAGO DE PATZCUARO,LAGO DE PATZCUARO,LENTICO (HUMEDAL),LAGO,-101.60831,19.63981,2020,16,Aceptable,135,Contaminada,38,Buena calidad,93,Excelente,93,Excelente,,,,,87.5,Excelente,70.2,Excelente,69,Buena calidad,,,,,<1,No Toxico,,,<1,No Toxico,,,Rojo,"DQO,",SI,NO,SI,SI,SI,ND,SI,SI,LENTICO
DLMIC1691,LAGO DE PATZCUARO 5,LERMA SANTIAGO PACIFICO,MICHOACAN DE OCAMPO,TZINTZUNTZAN,LAGO DE PATZCUARO,LAGO DE PATZCUARO,LENTICO (HUMEDAL),LAGO,-101.58716,19.63830,2020,24,Aceptable,120,Contaminada,40,Buena calidad,93,Excelente,11,Excelente,,,,,96,Excelente,,,66.1,Buena calidad,,,,,<1,No Toxico,,,<1,No Toxico,,,Rojo,"DQO,",SI,NO,SI,SI,SI,ND,SI,SI,LENTICO
DLMIC1692,PATZCUARO SENO QUIROGA,LERMA SANTIAGO PACIFICO,MICHOACAN DE OCAMPO,TZINTZUNTZAN,LAGO DE PATZCUARO,LAGO DE PATZCUARO,LENTICO (HUMEDAL),LAGO,-101.57868,19.64727,2020,26,Aceptable,139,Contaminada,20,Excelente,4,Excelente,4,Excelente,,,,,88.8,Excelente,75.6,Excelente,56.7,Buena calidad,,,,,<1,No Toxico,,,<1,No Toxico,,,Rojo,"DQO,",SI,NO,SI,SI,SI,ND,SI,SI,LENTICO
DLMIC1693,LAGO DE PATZCUARO 6,LERMA SANTIAGO PACIFICO,MICHOACAN DE OCAMPO,TZINTZUNTZAN,LAGO DE PATZCUARO,LAGO DE PATZCUARO,LENTICO (HUMEDAL),LAGO,-101.55167,19.65120,2020,26,Aceptable,118,Contaminada,48,Buena calidad,1100,Contaminada,460,Buena calidad,,,,,40.4,Aceptable,,,32.8,Aceptable,,,,,<1,No Toxico,,,<1,No Toxico,,,Rojo,"DQO,CF,",SI,NO,SI,NO,SI,ND,SI,SI,LENTICO
DLMIC1694,LAGO DE PATZCUARO 8,LERMA SANTIAGO PACIFICO,MICHOACAN DE OCAMPO,QUIROGA,LAGO DE PATZCUARO,LAGO DE PATZCUARO,LENTICO (HUMEDAL),LAGO,-101.58576,19.66582,2020,23,Aceptable,129,Contaminada,24,Excelente,43,Excelente,23,Excelente,,,,,73.3,Excelente,64.7,Buena calidad,48.6,Aceptable,,,,,<1,No Toxico,,,<1,No Toxico,,,Rojo,"DQO,",SI,NO,SI,SI,SI,ND,SI,SI,LENTICO
DLMIC1695,LAGO DE PATZCUARO 7,LERMA SANTIAGO PACIFICO,MICHOACAN DE OCAMPO,TZINTZUNTZAN,LAGO DE PATZCUARO,LAGO DE PATZCUARO,LENTICO (HUMEDAL),LAGO,-101.63602,19.64891,2020,31,Contaminada,122,Contaminada,22,Excelente,23,Excelente,23,Excelente,,,,,,,,,101.3,Excelente,,,,,<1,No Toxico,,,<1,No Toxico,,,Rojo,"DBO,DQO,",NO,NO,SI,SI,SI,ND,SI,SI,LENTICO
DLMIC1696,LAGO DE PATZCUARO 4,LERMA SANTIAGO PACIFICO,MICHOACAN DE OCAMPO,ERONGARICUARO,LAGO DE PATZCUARO,LAGO DE PATZCUARO,LENTICO (HUMEDAL),LAGO,-101.65630,19.63241,2020,26,Aceptable,122,Contaminada,26,Buena calidad,75,Excelente,7,Excelente,,,,,100.6,Excelente,73.1,Excelente,61.7,Buena calidad,,,,,<1,No Toxico,,,<1,No Toxico,,,Rojo,"DQO,",SI,NO,SI,SI,SI,ND,SI,SI,LENTICO
DLMIC1697,PATZCUARO AREA DE ISLAS,LERMA SANTIAGO PACIFICO,MICHOACAN DE OCAMPO,PATZCUARO,LAGO DE PATZCUARO,LAGO DE PATZCUARO,LENTICO (HUMEDAL),LAGO,-101.64755,19.60226,2020,21,Aceptable,145,Contaminada,40,Buena calidad,9,Excelente,9,Excelente,,,,,78.5,Excelente,59.8,Buena calidad,53.9,Buena calidad,,,,,<1,No Toxico,,,<1,No Toxico,,,Rojo,"DQO,",SI,NO,SI,SI,SI,ND,SI,SI,LENTICO
DLMIC1698,LAGO DE PATZCUARO,LERMA SANTIAGO PACIFICO,MICHOACAN DE OCAMPO,PATZCUARO,LAGO DE PATZCUARO,LAGO DE PATZCUARO,LENTICO (HUMEDAL),LAGO,-101.63129,19.59165,2020,25,Aceptable,88,Contaminada,40,Buena calidad,7,Excelente,4,Excelente,,,,,68.8,Buena calidad,,,55.9,Buena calidad,,,,,<1,No Toxico,,,<1,No Toxico,,,Rojo,"DQO,",SI,NO,SI,SI,SI,ND,SI,SI,LENTICO
DLMIC1699,PATZCUARO SENO JANITZIO,LERMA SANTIAGO PACIFICO,MICHOACAN DE OCAMPO,PATZCUARO,LAGO DE PATZCUARO,LAGO DE PATZCUARO,LENTICO (HUMEDAL),LAGO,-101.65358,19.57213,2020,24,Aceptable,116,Contaminada,29,Buena calidad,1100,Contaminada,120,Excelente,,,,,66,Buena calidad,,,58.2,Buena calidad,,,,,<1,No Toxico,,,<1,No Toxico,,,Rojo,"DQO,CF,",SI,NO,SI,NO,SI,ND,SI,SI,LENTICO
DLMIC1700,LAGO DE PATZCUARO 2,LERMA SANTIAGO PACIFICO,MICHOACAN DE OCAMPO,PATZCUARO,LAGO DE PATZCUARO,LAGO DE PATZCUARO,LENTICO (HUMEDAL),LAGO,-101.65878,19.57031,2020,22,Aceptable,120,Contaminada,64,Buena calidad,460,Aceptable,150,Buena calidad,,,,,76.8,Excelente,,,,,,,,,<1,No Toxico,,,<1,No Toxico,,,Rojo,"DQO,",SI,NO,SI,SI,SI,ND,SI,SI,LENTICO
DLMIC1701,PATZCUARO SENO DE ERONGARICUARO,LERMA SANTIAGO PACIFICO,MICHOACAN DE OCAMPO,ERONGARICUARO,LAGO DE PATZCUARO,LAGO DE PATZCUARO,LENTICO (HUMEDAL),LAGO,-101.68867,19.59046,2020,22,Aceptable,147,Contaminada,60,Buena calidad,1100,Contaminada,1100,Fuertemente contaminada,,,,,61.3,Buena calidad,,,52.5,Buena calidad,,,,,<1,No Toxico,,,<1,No Toxico,,,Rojo,"DQO,CF,E_COLI,",SI,NO,SI,NO,NO,ND,SI,SI,LENTICO
DLMIC1702,LAGO DE PATZCUARO 3,LERMA SANTIAGO PACIFICO,MICHOACAN DE OCAMPO,ERONGARICUARO,LAGO DE PATZCUARO,LAGO DE PATZCUARO,LENTICO (HUMEDAL),LAGO,-101.68131,19.59596,2020,29,Aceptable,115,Contaminada,62,Buena calidad,150,Buena calidad,28,Excelente,,,,,74.8,Excelente,,,51.4,Buena calidad,,,,,<1,No Toxico,,,<1,No Toxico,,,Rojo,"DQO,",SI,NO,SI,SI,SI,ND,SI,SI,LENTICO
DLMIC1703,PATZCUARO (JANITZIO - PATZCUARO),LERMA SANTIAGO PACIFICO,MICHOACAN DE OCAMPO,PATZCUARO,LAGO DE PATZCUARO,LAGO DE PATZCUARO,LENTICO (HUMEDAL),LAGO,-101.62695,19.55587,2020,22,Aceptable,141,Contaminada,70,Buena calidad,24000,Fuertemente contaminada,150,Buena calidad,,,,,86.4,Excelente,,,,,,,,,<1,No Toxico,,,<1,No Toxico,,,Rojo,"DQO,CF,",SI,NO,SI,NO,SI,ND,SI,SI,LENTICO
DLMIC1704,PATZCUARO MUELLE PRINCIPAL,LERMA SANTIAGO PACIFICO,MICHOACAN DE OCAMPO,PATZCUARO,LAGO DE PATZCUARO,LAGO DE PATZCUARO,LENTICO (HUMEDAL),LAGO,-101.61696,19.54374,2020,21,Aceptable,131,Contaminada,44,Buena calidad,1100,Contaminada,28,Excelente,,,,,84.7,Excelente,,,,,,,,,<1,No Toxico,,,<1,No Toxico,,,Rojo,"DQO,CF,",SI,NO,SI,NO,SI,ND,SI,SI,LENTICO
DLMIC1706,LAGO ZIRAHUEN - ENTRADA 1,BALSAS,MICHOACAN DE OCAMPO,SALVADOR ESCALANTE,RIO ZIRAHUEN,LAGO ZIRAHUEN,LENTICO (HUMEDAL),LAGO,-101.72353,19.44056,2020,26,Aceptable,141,Contaminada,<10,Excelente,23,Excelente,<3,Excelente,,,,,92.1,Excelente,90,Excelente,79,Excelente,,,,,<1,No Toxico,,,<1,No Toxico,,,Rojo,"DQO,",SI,NO,SI,SI,SI,ND,SI,SI,LENTICO
DLMIC1707,LAGO ZIRAHUEN MUELLE PRINCIPAL,BALSAS,MICHOACAN DE OCAMPO,SALVADOR ESCALANTE,RIO ZIRAHUEN,LAGO ZIRAHUEN,LENTICO (HUMEDAL),PRESA,-101.73332,19.44959,2020,6,Buena calidad,145,Contaminada,<10,Excelente,39,Excelente,4,Excelente,,,,,102.3,Excelente,92.7,Excelente,85.7,Excelente,,,,,<1,No Toxico,,,<1,No Toxico,,,Rojo,"DQO,",SI,NO,SI,SI,SI,ND,SI,SI,LENTICO
DLMIC1708,LAGO ZIRAHUEN - ENTRADA 2,BALSAS,MICHOACAN DE OCAMPO,SALVADOR ESCALANTE,RIO ZIRAHUEN,LAGO ZIRAHUEN,LENTICO (HUMEDAL),LAGO,-101.73962,19.45381,2020,7,Aceptable,43,Contaminada,<10,Excelente,43,Excelente,9,Excelente,,,,,93.4,Excelente,83.9,Excelente,81,Excelente,,,,,<1,No Toxico,,,<1,No Toxico,,,Rojo,"DQO,",SI,NO,SI,SI,SI,ND,SI,SI,LENTICO
DLMIC1709,LAGO ZIRAHUEN CENTRO,BALSAS,MICHOACAN DE OCAMPO,SALVADOR ESCALANTE,RIO ZIRAHUEN,LAGO ZIRAHUEN,LENTICO (HUMEDAL),PRESA,-101.74389,19.43392,2020,16,Aceptable,79,Contaminada,<10,Excelente,9,Excelente,4,Excelente,,,,,88.8,Excelente,41.4,Aceptable,<10,Fuertemente contaminada,,,,,<1,No Toxico,,,<1,No Toxico,,,Rojo,"DQO,OD%F,",SI,NO,SI,SI,SI,ND,NO,SI,LENTICO
DLMIC1710,RIO EL SILENCIO (AGUAS ARRIBA),BALSAS,MICHOACAN DE OCAMPO,SALVADOR ESCALANTE,RIO ZIRAHUEN,RIO EL SILENCIO,LOTICO,RIO,-101.71204,19.42656,2020,7,Aceptable,42,Contaminada,11,Excelente,24000,Fuertemente contaminada,24000,Fuertemente contaminada,,,37.1,Aceptable,,,,,,,<1,No Toxico,<1,No Toxico,,,,,,,,,Rojo,"DQO,CF,E_COLI,",SI,NO,SI,NO,NO,ND,SI,SI,LOTICO
DLMIC1711,PRESA COINTZIO 1,LERMA SANTIAGO PACIFICO,MICHOACAN DE OCAMPO,MORELIA,LAGO DE CUITZEO,PRESA COINTZIO,LENTICO,PRESA,-101.28352,19.60348,2020,13,Aceptable,48,Contaminada,60,Buena calidad,28,Excelente,21,Excelente,,,,,93.4,Excelente,,,,,,,,,<1,No Toxico,,,<1,No Toxico,,,Rojo,"DQO,",SI,NO,SI,SI,SI,ND,SI,SI,LENTICO
DLMIC1712,PRESA COINTZIO 2,LERMA SANTIAGO PACIFICO,MICHOACAN DE OCAMPO,MORELIA,LAGO DE CUITZEO,PRESA COINTZIO,LENTICO,PRESA,-101.27713,19.60850,2020,13,Aceptable,36,Aceptable,12,Excelente,93,Excelente,93,Excelente,,,,,72.5,Excelente,,,54.3,Buena calidad,,,,,<1,No Toxico,,,<1,No Toxico,,,Verde,,SI,SI,SI,SI,SI,ND,SI,SI,LENTICO
DLMIC1713,PRESA COINTZIO 3,LERMA SANTIAGO PACIFICO,MICHOACAN DE OCAMPO,MORELIA,LAGO DE CUITZEO,PRESA COINTZIO,LENTICO,PRESA,-101.26205,19.61816,2020,10,Aceptable,59,Contaminada,<10,Excelente,210,Aceptable,150,Buena calidad,,,,,73.5,Excelente,37.4,Aceptable,<10,Fuertemente contaminada,,,,,<1,No Toxico,,,<1,No Toxico,,,Rojo,"DQO,OD%F,",SI,NO,SI,SI,SI,ND,NO,SI,LENTICO
DLMIC1714,PRESA COINTZIO 4,LERMA SANTIAGO PACIFICO,MICHOACAN DE OCAMPO,MORELIA,LAGO DE CUITZEO,PRESA COINTZIO,LENTICO,PRESA,-101.25845,19.62962,2020,8,Aceptable,44,Contaminada,<10,Excelente,43,Excelente,23,Excelente,,,,,77.6,Excelente,41.6,Aceptable,<10,Fuertemente contaminada,,,,,<1,No Toxico,,,<1,No Toxico,,,Rojo,"DQO,OD%F,",SI,NO,SI,SI,SI,ND,NO,SI,LENTICO
DLMIC1715,COINTZIO,LERMA SANTIAGO PACIFICO,MICHOACAN DE OCAMPO,MORELIA,LAGO DE CUITZEO,RIO GRANDE DE MORELIA,LOTICO,CANAL,-101.26007,19.63088,2020,2,Excelente,67,Contaminada,<10,Excelente,430,Aceptable,430,Buena calidad,,,60,Buena calidad,,,,,,,<1,No Toxico,<1,No Toxico,,,,,,,,,Rojo,"DQO,",SI,NO,SI,SI,SI,ND,SI,SI,LOTICO
DLMIC1716,LA MINTZITA 1,LERMA SANTIAGO PACIFICO,MICHOACAN DE OCAMPO,MORELIA,LAGO DE CUITZEO,CUERPO DE AGUA DEL HUMEDAL - LA MINTZITA,LENTICO (HUMEDAL),MANANTIAL,-101.27443,19.64468,2020,6,Buena calidad,71,Contaminada,<10,Excelente,9,Excelente,4,Excelente,,,,,96.4,Excelente,,,,,,,,,<1,No Toxico,,,<1,No Toxico,,,Rojo,"DQO,",SI,NO,SI,SI,SI,ND,SI,SI,LENTICO
DLMIC1717,LA MINTZITA 2,LERMA SANTIAGO PACIFICO,MICHOACAN DE OCAMPO,MORELIA,LAGO DE CUITZEO,CUERPO DE AGUA DEL HUMEDAL - LA MINTZITA,LOTICO (HUMEDAL),ARROYO,-101.27100,19.64828,2020,4,Buena calidad,90,Contaminada,<10,Excelente,230,Aceptable,230,Buena calidad,,,48.5,Aceptable,,,,,,,<1,No Toxico,<1,No Toxico,,,,,,,,,Rojo,"DQO,",SI,NO,SI,SI,SI,ND,SI,SI,LOTICO
DLMIC1718,MANANTIAL LA MINTZITA,LERMA SANTIAGO PACIFICO,MICHOACAN DE OCAMPO,MORELIA,LAGO DE CUITZEO,MORELIA-QUERENDARO,LENTICO (HUMEDAL),MANANTIAL,-101.26847,19.65201,2020,6,Buena calidad,61,Contaminada,<10,Excelente,23,Excelente,23,Excelente,,,,,46.5,Aceptable,,,,,,,,,<1,No Toxico,,,<1,No Toxico,,,Rojo,"DQO,",SI,NO,SI,SI,SI,ND,SI,SI,LENTICO
DLMIC1719,PUENTE EL FRIJOLAR,LERMA SANTIAGO PACIFICO,MICHOACAN DE OCAMPO,MORELIA,LAGO DE CUITZEO,RIO GRANDE DE MORELIA,LOTICO,RIO,-101.25545,19.66087,2020,46,Contaminada,444,Fuertemente contaminada,54,Buena calidad,24000,Fuertemente contaminada,11000,Fuertemente contaminada,,,17.7,Contaminada,,,,,,,<1,No Toxico,<1,No Toxico,,,,,,,,,Rojo,"DBO,DQO,CF,E_COLI,OD%L,",NO,NO,SI,NO,NO,ND,NO,SI,LOTICO
DLMIC1720,"CRISOBA INDUSTRIAL, S.A. DE C.V. (AGUAS ARRIBA)",LERMA SANTIAGO PACIFICO,MICHOACAN DE OCAMPO,MORELIA,LAGO DE CUITZEO,RIO GRANDE DE MORELIA,LOTICO,DESCARGA,-101.25603,19.65163,2020,16,Aceptable,30,Aceptable,13,Excelente,2800,Contaminada,2100,Fuertemente contaminada,,,21.5,Contaminada,,,,,,,<1,No Toxico,<1,No Toxico,,,,,,,,,Amarillo,"CF,E_COLI,OD%L,",SI,SI,SI,NO,NO,ND,NO,SI,LOTICO
DLMIC1721,"CRISOBA INDUSTRIAL, S.A. DE C.V. (AGUAS ABAJO)",LERMA SANTIAGO PACIFICO,MICHOACAN DE OCAMPO,MORELIA,LAGO DE CUITZEO,RIO GRANDE DE MORELIA,LOTICO,DESCARGA,-101.25554,19.65906,2020,42,Contaminada,572,Fuertemente contaminada,28,Buena calidad,11000,Fuertemente contaminada,11000,Fuertemente contaminada,,,28.8,Contaminada,,,,,,,<1,No Toxico,1.239,Toxicidad baja,,,,,,,,,Rojo,"DBO,DQO,CF,E_COLI,OD%L,",NO,NO,SI,NO,NO,ND,NO,SI,LOTICO
DLMIC1723,RIO GRANDE DE MORELIA - PUENTE P.T.,LERMA SANTIAGO PACIFICO,MICHOACAN DE OCAMPO,MORELIA,LAGO DE CUITZEO,RIO GRANDE DE MORELIA,LOTICO,RIO,-101.23823,19.68751,2020,25,Aceptable,117,Contaminada,80,Aceptable,24000,Fuertemente contaminada,200,Buena calidad,,,30.1,Aceptable,,,,,,,<1,No Toxico,<1,No Toxico,,,,,,,,,Rojo,"DQO,CF,",SI,NO,SI,NO,SI,ND,SI,SI,LOTICO
DLMIC1729,PUENTE LA ALDEA,LERMA SANTIAGO PACIFICO,MICHOACAN DE OCAMPO,MORELIA,LAGO DE CUITZEO,RIO GRANDE DE MORELIA,LOTICO,RIO,-101.13477,19.73386,2020,64,Contaminada,149,Contaminada,48,Buena calidad,11000,Fuertemente contaminada,11000,Fuertemente contaminada,,,58.39,Buena calidad,,,,,,,<1,No Toxico,<1,No Toxico,,,,,,,,,Rojo,"DBO,DQO,CF,E_COLI,",NO,NO,SI,NO,NO,ND,SI,SI,LOTICO
